Gender,title
0,@TSN_Sports Then why are they there?
0,"Tailgate Sports Royals place Alexander on DL, summon Junis from Omaha https://t.co/OxsNb3BFup via @tailgatebuddy"
0,RT @SkySportsMNF: WATCH: @DavidJonesSky tells @cesc4official his assist tonight had been taken off him! 💔 https://t.co/i6Ojr54q9P  https://…
0,Tailgate Sports Does Ryan Howard's Triple-A release signal the end for the former MVP? https://t.co/dASZowtxuY via @tailgatebuddy
0,Wenger ridicules director of football notion https://t.co/2aflHQBKs6 https://t.co/ZRayrdGlP4
0,Tailgate Sports First-place Cardinals seek eighth straight road win https://t.co/cDKa8lQ0WJ via @tailgatebuddy
0,RT @di_sports: The @IlliniMTrack team is gearing up for a strong outing next week at the #B1G Championships. #Illini https://t.co/IhFwTll0T9
0,"RT @postandcourier: South Carolina to add new electronic scoreboard, ribbon boards to Colonial Life Arena https://t.co/g4HvqJpUwF #scnews #…"
0,"RT @terryclarke76: Congrats @Hayes3Makenzie &amp; @MilenaClarke on 6-0, 6-0 win over Boyd. 16th Region semis next &amp; trip to STATE TENNIS TOURNE…"
0,"RT @abscbnsports: Is #KibRee for real?

#UAAPSeason79 Finals MVP Des Cheng breaks her silence.  https://t.co/2TBLSTnDsP"
0,RT: PV Sports #omgrobots https://t.co/wqSIeccSnR
0,"RT @MoCarterWZDX: Watch @HannahWZDX ride shotgun in a @TalladegaSuperS Pace Car. @rocketcitynow 
https://t.co/tMTnJsVxmn"
0,RT @di_sports: The @IlliniSwimDive team got off to a hot start but finished the regular season just two wins above .500. #Illini https://t.…
0,Tom Oates: Selecting the University of #Wisconsin's all-time NFL team https://t.co/Y5FpwGKnK5 https://t.co/M9yj5Ud3Gg
0,Big Baller Brand changing the sports world. dont sign no more endorsement deals!! Be your own boss
0,Judge agrees to erase Aaron Hernandez's 2013 murder conviction https://t.co/Pvfx6B41hJ #FlyTheW
0,@TheChewns @lostwolfe @ChanDalfTheChan Going to start doing that. Did a sports video and it took off then did a bit… https://t.co/6KwZ1AYmEv
0,Reason why it's best to hold judgement until all the facts are out.
0,"RT @KiKithe1stlady: YESSSSS! Finally a judge with some sense! I hope his daughter gets paid! https://t.co/vRn9lrP6iI
Aaron Hernandez's murd…"
0,Don't forget to sign up for our 2017 Summer Camps! #GoGators 🐊   https://t.co/E7ZN3WCNRe https://t.co/FGWgNO2is4
0,Kris Bryant starts in RF in Game 1; Jeimer Candelario promoted for doubleheader https://t.co/zrTZQTnNsP #FlyTheW
0,RT @1490wmrn: Tim Tebow Is A Sports God https://t.co/xtaz0BBZHV
0,Match 49: Rahul Tewatia hits Chris Woakes for a 4!  157/6 (18.5 Ov) #KXIPvKKR https://t.co/5OnpLMWNqb https://t.co/GrkJn9To0n
0,"RT @OutfieldGrass24: Great stuff from @nickpiecoro on the #Dbacks' catching improvements, especially behind the dish: https://t.co/9fywFjjR…"
0,Match 49: Rahul Tewatia hits Chris Woakes for a 4!  153/6 (18.4 Ov) #KXIPvKKR https://t.co/5OnpLMWNqb https://t.co/xFVZ1ypoOK
0,"RT @IExpressSports: #IPL #KXIPvKKR

Last over of the inning: KXIP 158/6 and Rajpoot has the ball. Tewatia on strike

LIVE https://t.co/qfCP…"
0,RT @OliviaJo14: HOW DOES THE (OBVIOUSLY) MOST ATHLETIC PERSON IN YOUR SCHOOL NOT GET ANYTHING AT THE ALL SPORTS BANQUET?? people suck.
0,@UFC_CA @TSN_Sports First truly solid card that the UFC has had this year. Worth the buy.
0,A look at the most dominant #NBA teams in #playoff history #Lakers #Bulls #76ers #Pistons https://t.co/o1pcxBAIno
0,"@VipDailyPicks How does this work?
I pay and you email me MLB plays?
What sports"
0,"7 days after concussion, Sidney Crosby hits the boards in Game 6 — and isn't evaluated https://t.co/4TKO0bv9zd #FlyTheW"
0,RT @thehimalayan: Things get Messi for Iranian lookalike -  https://t.co/1JVlhzOTV6 https://t.co/8S3dcRIA8D
0,"#IPL #KXIPvKKR

Last over of the inning: KXIP 158/6 and Rajpoot has the ball. Tewatia on strike

LIVE https://t.co/qfCPnQaiNv"
0,Massachusetts judge overturns ex-NFL star Hernandez's murder conviction: BOSTON (Reuters) - A… https://t.co/7XAGmISlkq reuters sports
0,"Kenyans among stars set to compete in Rome
https://t.co/MJoLsABs0W https://t.co/BqmUUXctZZ"
0,"Kenyans among stars set to compete in Rome
https://t.co/cJhXORaLs1 https://t.co/UQIbA4T37P"
0,"Kenyans among stars set to compete in Rome
https://t.co/Dvq1VjmHov https://t.co/cgCtwoUDN2"
0,"Kenyans among stars set to compete in Rome
https://t.co/9k5tBBs6AV https://t.co/O48SU9B8lI"
0,"Kenyans among stars set to compete in Rome
https://t.co/OrCFyfpp3D https://t.co/qNBXtka0Zd"
0,"Kenyans among stars set to compete in Rome
https://t.co/mWdZaIdVz3 https://t.co/2fr88Fwl8o"
0,RT @MattGlenesk: Ex-@bhsdogs standout &amp; @indallstars KJ Walton to transfer from #Mizzou to #ChirpChirp: https://t.co/t43YidhT7n via @RyanOG…
0,"RT @PGPackersNews: Keep an eye on Cody Heiman, Adam Pankey and Lenzy Pipkins this summer https://t.co/KcZZWYKSrR"
0,https://t.co/zNhkg762Ov: Raiders Visit EA Sports https://t.co/bhvpxZx0Dl via @raiders
0,Final @TheTempleNews sports section of the school year! Go pick it up. https://t.co/njC4lOvsYS
0,Womens Grey &amp; Pink Space Dye Sports Bra https://t.co/PVgQtsIW4u #sportsbra
0,Four-peat: Castleton Baseball Wins 4th-straight Nac Crown (pls RT↺❤️) ️️ https://t.co/fpZdGwh7O9 #sports #vermont #CVU
0,"@throgers I saw a strong show of support but we left in the middle because my kids, though good sports, were bored to tears."
0,RT @TeamDurham: @Wood_Sports defeated Grey on Saturday to win the college indoor cricket finals. Read more here about their season: https:/…
0,RT @KyellGold: This is incredible. https://t.co/4fzkb8GBqv via @Deadspin
0,"How Brazilian jiu-jitsu can help the Colts with their concussion issues https://t.co/Rh996QtOvQ
by @zkeefer"
0,RT @di_sports: .@IlliniSB's Nicole Evans is our #Illini of the Year. This season she broke the school RBI and home run records. https://t.c…
0,"BCCI tells PCB that it doesn’t consider MoU signed between the boards as binding legal contract

https://t.co/DIYgWkWNxZ"
0,"@ThorntonHall1 @Yastreblyansky @WrdsChngeLves @YAppelbaum Not to be asinine, aren't sports figures also paid like that?"
0,"RT "" #Pirates Starkey’s Mailbag: Did Matt Niskanen’s hit prevent a Penguins’ sweep? https://t.co/hffRAXmxYg ""… https://t.co/CUeuSUFLPf"
0,There's plenty to do in Markdale and the Grey Highlands.  Explore caves or visit amusement parks during your stay… https://t.co/wktCMVXe44
0,"""Wayne Gretzky, arguably the greatest hockey player ever, never played #hockey in the spring or summer as a child."" https://t.co/9MtP54Jgeg"
0,"I'm at Panasonic Sports Complex (Matsushita Centre) in Shah Alam, Selangor w/ @razzmirashraff https://t.co/ej11hfdjC5"
0,"If you're a Dubuque athletics or sports fan, don't miss meeting @waynelarrivee at @CarnegieStout on May 16 🏈🏀⚾️ https://t.co/zKYOCXctbj"
0,"Los Angeles could land Olympic Games, but which year? https://t.co/F5T8SrSJVG"
0,"IPL
49TH_MaTcH
KKR_vs_KXIP
ToSs_KKR
KXIP_158/6
OvEr_19.
R Tewatia 9*
Axar Patel 7*

C Woakes
1-wkt-0-4-4-1"
0,"RT "" #Pens Starkey’s Mailbag: Did Matt Niskanen’s hit prevent a Penguins’ sweep? https://t.co/r9skOs4RPY ""… https://t.co/exlgnF1LQ9"
0,Concussion spotters didn't have authority to remove Crosby. MORE: https://t.co/6wtrbT4Nub https://t.co/Xl2CeYlrZf
0,"""IIHF President Hopes NHL Changes Its Mind Over 2018 Olympics"" by THE ASSOCIATED PRESS via NYT https://t.co/PZFSqbVX0w"
0,"RT @HunterAtkins35: Astros fans get ready for the the next Correa. Meet Carlos' brother: JC Correa, nicknamed ""Yankee"" after Babe Ruth http…"
0,"State finals for girls hoops, wrestling move for ’17-18 https://t.co/KpkY1fSVkn https://t.co/0MdXngMx6C"
0,Tune into FS1 and watch the best sports talk show on tv/radio @TheHerd 👌🏼
0,"Mark your calendars &amp; enjoy some rugby all weekend long, May 20th-21st @ Kino Sports Complex! #tucsonsports… https://t.co/PrrAVRnm8p"
0,Tigerettes back-to-back regional champs; nine going to state https://t.co/TVO9usIkdO
0,ESPN host destroys Colin Cowherd over layoffs https://t.co/sIgHk18i94 #sports https://t.co/ockocL3o5R
0,"RT @WCPO: Adam Jones posts expletive-filled video after Union Township crash
https://t.co/WVOzKd9n2x https://t.co/zs0Gjsw0g7"
0,Aaron Hernandez's murder conviction vacated https://t.co/b7mbNk1CD2
0,Where is this 50-50 transformation that has been achieved by SARU &amp; CSA which this new Sports Minister is talking about? CC @MbalulaFikile
0,"MVC adds #Valparaiso to replace #Wichita State: https://t.co/Vtvjsfa8Fy, https://t.co/m3wTKo5xY0 https://t.co/C6J0agKHXH"
0,@cldennis21 #YourOdds are 3/4 here: https://t.co/eLuI9lqpYG https://t.co/UtajmhCMxi
0,RT @di_sports: This year @IlliniMGym finished second at the #B1G Championships and third at the @NCAA Championships. #Illini https://t.co/z…
0,"RT @BroBible: Aaron Hernandez's Murder Conviction Of Odin Lloyd Has Officially Been Erased By Judge
https://t.co/SQSUKFTacZ"
0,"Truly inspiring article.
 https://t.co/25UEbHmWCC"
0,I'll run this place': Aaron Hernandez's prison life reportedly included the Bloods https://t.co/AiqBdWR51L
0,Jets WR Robby Anderson arrested in Miami after 'fight with police and security' https://t.co/uBHJwR1Nkb
0,Sports will never be just a game to me.
0,People are freaking out over inevitable Taylor Swift references on Harry Style's new album https://t.co/2F73pt4qP9 https://t.co/qFoxPzvH3T
0,RT @jweirREP: #Jackson remains on top of D1 state baseball poll for seventh straight week. https://t.co/6j3XaznQ20
0,".@SakshiMalik, @BajrangPunia to lead Indian challenge at Asian Wrestling Championship

Read: https://t.co/ztlEbaHKVM https://t.co/A6AQkyzjh0"
0,RT @di_sports: .@IlliniWBB lost 11-straight games during this past season but look forward to a new era under @coachfahey. #Illini https://…
0,Aaron Hernandez's 2015 murder conviction vacated https://t.co/4uQV7QdsfJ
0,"RT @360GhOnline: Today marks the 16th anniversary of the Accra Sports Stadium Disaster. 
_
On 9th May 2001, 127 lives were lost as... https…"
0,#Steelers Q&amp;A-Mother-daughter charity team has that Pittsburgh spirit https://t.co/oVIFROeuBG #SteeltownUsa
0,RT @di_sports: This season the @IlliniMXC team did things no other #Illini squad has done in three decades. https://t.co/VgjV4U4aVU
0,"RT @AccraWeDey: 09/05/2001, the biggest tragedy in Ghanaian football history happened when @HeartsOfOakGH hosted @AsanteKotoko_SC at Accra…"
0,RT @YahooForde: News story: Former UK basketball staffer/NCAA employee indicted on charges he defrauded athletes of $1.3 million https://t.…
0,Deep Practice for Tennis Control - MTI https://t.co/pvIq17TvIC #slicebay
0,Deep Practice for Tennis Control - MTI https://t.co/m0fmnPN8d8 #slicebay
0,Why Gambhir not selected for CT https://t.co/lzeHu6SSVC https://t.co/QSVPDyCW7H
0,RT @di_sports: CORRECTION: We're knuckleheads and shorted @IlliniHockey 10 wins. They actually won 23 total games and 13 against ACHA D1 te…
0,@xCodeh thats a tuff one.. mostly sports
0,"RT @AskMen: Who else could go for one of these classes right now?

'Napercise' Is The Latest Fitness Trend We Can All Get Behind https://t.…"
0,Professional sports. Cause he can't have a concussion if you never test him for one https://t.co/l7X3vWAcMm
0,"#AaronHernandez's murder conviction vacated #NotGuilty  via @YahooSports

https://t.co/X3VnL11AMY https://t.co/orPRqqfSC5"
0,RT @NYDNSports: Derek Jeter says he has just ‘one regret’ from baseball career https://t.co/E1os9lDvtI https://t.co/cOOMOPxym0
0,🤣🤣🤣 When u realized u weren't Gna be a popping pale white rapper so u decided to be a cunt in sports journalism.… https://t.co/RAIaNOAUcl
0,Can you overdose on sports drink? https://t.co/BsdSgwO088
0,"Notebook: Changes made to state playoff format, North Wilkes’ Martin honored by NCHSAA https://t.co/tTBUikxnLY"
0,"State’s first ever cricket Academy was officially inaugurated by the secretary Sports council, Waheed-ur-Rehman Par… https://t.co/fN9psT4E54"
0,"#Gift #Sports For 6.5"" 2 Wheels Silicone Smart Self Balancing #Scooter #HoverBoard Case Cover W… https://t.co/xFo72mX9jl"
0,Climb Yukon continues with fundraising efforts for indoor climbing facility https://t.co/ababSTh7h9
0,"RT @Coach_Chris99: ""Never let a 140 character tweet cost you a $140,000 scholarship!"" #quote #sports"
0,"I love when people compare sports to their ""regular"" lives - ""PEOPLE LEAVE JOBS ALL THE TIME AND THEY DON'T TELL TH… https://t.co/LId6ssaF0H"
